epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8998071551322937,0.25381213426589966,0.8886092305183411,0.27603310346603394
1,0.902197003364563,0.24655459821224213,0.8772667050361633,0.28114748001098633
2,0.9054422974586487,0.24087253212928772,0.8773437738418579,0.27052122354507446
3,0.9072437882423401,0.23757591843605042,0.8826966881752014,0.2601718604564667
4,0.907915472984314,0.23592707514762878,0.863618791103363,0.2694772779941559
5,0.9083545804023743,0.23428170382976532,0.8679206967353821,0.25742000341415405
6,0.9089350700378418,0.23338647186756134,0.872646689414978,0.24047985672950745
